hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
16.0,1.0,0.0,9.0,48.0,0.0,60000.0,6.0,6851.0,0.0,0.001,0.7113246941231549,0.2886753058768451,0.004696344876126992,0.00835798823168847,2.2931548302778864,2.0,2.0316903081574886,1.7076050064515491,0
2.0,3.0,1.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,8e-06,0.9971572468904166,0.0028427531095833736,0.6309840335444747,0.004518287126054261,92.43237508800956,92.0,1.6234408257654012,1.0,1
19.0,0.0,0.0,1.0,109.0,0.0,0.0,6.0,8020.0,0.0,9798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,6.0,2.0,1.0,102.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,5.0,1.0,3.0,424.0,8824.0,268.60419828361916,6.0,47257.0,0.0,0.223377,0.8275234062784117,0.1724765937215883,0.004588699196449563,0.036326452069509664,1.4141701044860284,1.0,1.0,1.3543642271325487,0
3.0,5.0,0.0,8.0,49.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,1.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,3659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,2.0,0.0,2.0,1412.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,2.0,10.0,1032.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,511.0,511.0,255.0,67.0,1
10.0,2.0,1.0,9.0,2334.0,16822.0,6666.666666666667,6.0,51282.0,0.0,0.009,0.8758570850834284,0.12414291491657159,0.0058961614153408065,0.006180833579246242,3.5158773496946334,3.0,2.503236721407926,1.5956481464123062,0
10.0,5.0,0.0,1.0,107.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,1.0,9.0,519.0,456.0,1578.9473684210527,6.0,587.0,0.0,0.038,0.22455467053466366,0.7754453294653363,0.005647418906775205,0.005560667248060518,93.76351974883409,21.0,50.71470762380379,1.163601862972132,1
15.0,5.0,1.0,8.0,49.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,3.0,1.0,9.0,472.0,256.0,233.46303501945525,6.0,179.0,0.0,0.257,0.5843417497067553,0.41565825029324466,0.0008545576727005158,0.020046180680032503,11.361973556042557,7.0,4.608178786227038,1.5057537906577694,1
14.0,3.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,2.0,98.0,1
23.0,2.0,1.0,9.0,4000.0,4000.0,300.0,6.0,4087.0,0.0,0.2,0.7577636812487683,0.24223631875123175,0.46836440594697537,0.006057782350653951,383.8310124227679,291.0,2.2894321934987913,1.0,1
13.0,4.0,-0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.07,0.9,413.0,1.0,255.0,1.0,1
17.0,2.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,5.0,2.0,3.0,1336.0,33718.0,56.45385132878252,6.0,80.0,0.0,1.062815,0.3832184164371184,0.6167815835628816,0.011134119995987901,0.006586542362632128,15.163957830711045,6.0,1.0,1.8436834941338405,1
9.0,3.0,0.0,1.0,106.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,4.0,0.0,2.0,332.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,2.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.17,0.06,1.0,0.0,101.0,17.0,255.0,19.0,1
14.0,3.0,0.0,2.0,401.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,1.0,3.0,1684.0,10168.0,59.58540475372359,6.0,80.0,0.0,1.006958,0.6812759974091398,0.3187240025908602,0.019659524570853494,0.005651318489268364,1.2877862671851081,1.0,1.8743252144428757,1.3252086570871084,0
10.0,0.0,0.0,2.0,637.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.0,2.0,9.0,0.0,0.0,1.6224061207542273,6.0,80.0,0.0,36.982109,0.9559853539544705,0.044014646045529515,0.8248275870683843,0.005382944662352039,392.43260579574627,375.0,1.664495507081808,1.5383560723659198,1
17.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,2.0,0.0,2.0,445.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,0.0,2.0,1129.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,4.0,0.0,3.0,568.0,312.0,12317.799219872715,17.0,111.0,0.0,0.004871,0.8246365356086136,0.1753634643913864,0.0022820572275251212,0.008206222706367342,1.0,1.0,1.893888881434827,1.0,0
7.0,3.0,0.0,10.0,280.0,2449.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,13.0,255.0,0
9.0,5.0,1.0,1.0,45.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,2.0,0.0,2.0,1369.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,5.0,2.0,3.0,140797.0,956.0,33.09229274986474,6.0,445.0,0.0,1.813111,0.45268679917841054,0.5473132008215895,0.0002081800357284665,0.010590923698435816,21.147974122581218,10.0,4.51764351208365,1.0,1
10.0,3.0,0.0,1.0,10.0,0.0,0.0,6.0,8020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,2.0,0.0,8.0,85.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,5.0,0.0,1.0,10.0,0.0,0.0,6.0,8020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,3.0,0.0,1.0,14.0,0.0,0.0,6.0,8020.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,4.0,2.0,1.0,113.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,6.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,3.0,0.0,2.0,139.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,6.0,2.0,3.0,4238.0,61854.0,2006.085124878799,6.0,3620.0,0.0,0.029909,0.8599938953693365,0.14000610463066354,0.011817099020981128,0.0221055094858091,2.660228038683465,2.0,1.8024998735697595,1.867675080290193,0
12.0,4.0,0.0,8.0,306.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,5.0,1.0,3.0,17434.0,1087890.0,31.884671019278535,6.0,80.0,0.0,1.881782,0.813465796484619,0.18653420351538097,0.0034208735889402655,0.006087564478919152,1.4197639196043375,1.0,3.2198014910621238,1.0250575371136723,0
10.0,2.0,2.0,9.0,88.0,0.0,0.0,6.0,25830.0,0.0,0.0,0.7134642440962633,0.2865357559037367,0.026646387249225748,0.007340568817459143,3.052942021772273,2.0,2.381165818644015,1.6124967527779128,1
19.0,5.0,0.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,3e-06,0.7877107053365291,0.2122892946634709,0.032256051460428356,0.006566813718529946,9.810668711830559,8.0,1.6065862933691162,1.198951438803112,1
14.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,2.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,2.0,1.0,113.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,2.0,0.0,1.0,75.0,0.0,0.0,6.0,8020.0,0.0,1863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,1.0,0.0,2.0,423.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,44.0,40.0,60000.0,6.0,3914.0,0.0,0.001,0.8558536393527244,0.1441463606472756,0.046698107573622916,0.0033183733775746446,1.4511916537871052,1.0,1.3487444420235744,1.9257021511136423,0
13.0,0.0,0.0,2.0,1173.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,0.0,2.0,606.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,4.0,1.0,3.0,564.0,354.0,62.81518829376151,6.0,111.0,0.0,0.955183,0.10227091597748317,0.8977290840225168,0.006257048009924904,0.018957153068484455,32.0255244426186,3.0,81.76516883361336,1.0,1
14.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,3.0,1.0,9.0,146.0,178.0,60000.0,17.0,53.0,0.0,0.001,0.9646975175226856,0.03530248247731438,0.006497728886845455,0.01084956260596366,2.010336999570803,2.0,1.202818004427775,1.1392479545829208,0
6.0,2.0,0.0,9.0,528.0,304.0,60000.0,17.0,31564.0,0.0,0.001,0.6507001382050448,0.3492998617949552,0.02574954840287548,0.01103508308861218,1.0,1.0,1.6904038630607487,1.0202368741866643,0
19.0,6.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,4.0,0.0,2.0,650.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,3.0,0.0,9.0,52.0,0.0,60000.0,6.0,56714.0,0.0,0.001,0.6698346423578418,0.33016535764215815,0.05,0.004493601107893972,3.7902749325652922,3.0,2.32881814597432,1.6806951956014178,0
3.0,5.0,0.0,3.0,2646.0,23604.0,1115.3660259508495,6.0,62761.0,0.0,0.053794,0.4999034195215052,0.5000965804784948,0.04511313166112282,0.02630446100601644,1.0,1.0,1.12900281368388,1.6117017518075705,0
14.0,1.0,1.0,9.0,138.0,234.0,60000.0,17.0,53.0,0.0,0.001,0.8235719339512074,0.17642806604879258,0.0020779732156159516,0.016378870852156273,2.0976734436410913,2.0,2.6131026480615556,1.0,0
11.0,0.0,1.0,10.0,146.0,105.0,0.012972972972972972,17.0,0.0,0.0,4625.0,0.4,0.6,0.0,0.0,5.0,2.0,255.0,2.0,0
8.0,0.0,2.0,1.0,97.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,5.0,3.0,1.0,95.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,3.0,0.0,3.0,146.0,178.0,59642.14711729623,17.0,53.0,0.0,0.001006,0.7003673070738973,0.29963269292610273,0.010469222575435408,0.006404547812486489,1.206810566166069,1.0,1.3598122105226544,1.7184304218031843,0
21.0,0.0,2.0,9.0,0.0,18.0,60.20578336755029,6.0,8080.0,0.0,0.996582,0.5384843968951009,0.46151560310489914,0.025842671877676335,0.0038745737924438597,9.401777318130318,5.0,1.6849934884344933,1.0296855375947374,1
12.0,1.0,1.0,10.0,327.0,2662.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,255.0,255.0,0
9.0,2.0,2.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,1.0,0.0,2.0,1290.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,2.0,9.0,84.0,44.0,60000.0,6.0,22.0,0.0,0.001,0.5444151510114946,0.4555848489885054,0.02834514331243218,0.006790680060082981,1.0,1.0,1.5421029184490649,2.726285967997828,0
22.0,6.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,22.0,2.0,1
20.0,5.0,1.0,10.0,1032.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,511.0,511.0,255.0,5.0,1
4.0,0.0,0.0,1.0,75.0,0.0,0.0,6.0,8020.0,0.0,6493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,3.0,1.0,9.0,2487.0,3498.0,70.6713780918728,6.0,21.0,0.0,0.849,0.8473145796455702,0.15268542035442978,0.03287830215170996,0.009656488425888001,4.602926788024934,4.0,2.77239799925379,1.0,0
6.0,5.0,0.0,9.0,0.0,0.0,0.95239073328261,6.0,80.0,0.0,62.999353,0.9319972785759411,0.06800272142405894,0.39735951003051817,0.009932061261654997,173.51313707684125,162.0,1.8113682543164125,1.4155204046585006,1
14.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,1.0,3.0,1.0,60.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,1.0,2.0,1.0,73.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,0.0,1.0,9.0,52.0,52.0,6666.666666666667,6.0,80.0,0.0,0.009,0.6673265457768193,0.33267345422318073,0.013301284181684254,0.005727288742988651,13.936467020204008,9.0,1.8443113102518998,1.9449844268916756,1
13.0,4.0,0.0,2.0,1496.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,3.0,0.0,2.0,1271.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,6.0,1.0,3.0,564.0,354.0,36.68421191001852,6.0,111.0,0.0,1.635581,0.03213669057635632,0.9678633094236437,0.0035569074222806573,0.01695057974033986,24.14268089707888,1.0,42.77630400925735,1.14656445839777,1
8.0,5.0,0.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,4.0,1.0,10.0,256.0,4779.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,255.0,255.0,0
13.0,6.0,1.0,1.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,84.0,44.0,60000.0,6.0,443.0,0.0,0.001,0.054236424580383746,0.9457635754196163,0.003918567482141947,0.01763954324310456,128.04257532365324,7.0,28.1370913725777,1.3436281639267558,1
10.0,4.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,4.0,-0.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,1.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,2.0,1.0,10.0,520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,274.0,274.0,255.0,255.0,1
16.0,0.0,0.0,9.0,686.0,560.0,2.0063596249819597,6.0,135.0,0.0,29.904908,0.8479326751520255,0.15206732484797447,0.0009868854999923729,0.010867610336899192,1.7758612605493802,2.0,3.523021111482746,1.0,0
23.0,1.0,3.0,8.0,40.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,2.0,2.0,1.0,74.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0.0,-0.0,1.0,107.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,1.0,1.0,9.0,396.0,223.0,3750.0,6.0,465.0,0.0,0.016,0.09897981706386669,0.9010201829361333,0.014582600504996273,0.0013122466147930222,143.43063747774798,14.0,18.191907176218,1.507867573960295,1
13.0,5.0,1.0,10.0,206.0,1215.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,255.0,255.0,0
8.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,6.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,255.0,1
4.0,3.0,1.0,1.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,3.0,0.0,2.0,304.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,0.0,1.0,92.0,0.0,0.0,6.0,8020.0,0.0,51658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,0.0,3.0,1.0,98.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,4.0,1.0,9.0,0.0,6.0,1000000.0,6.0,1034.0,0.0,5.3e-05,0.16275113838632466,0.8372488616136753,0.004500904178657684,0.01150499209080717,57.38027198023821,9.0,23.8934216825672,1.3987587844059604,1
9.0,3.0,1.0,1.0,63.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,1.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,5.0,1.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,9.0,836.0,1208.0,48.115477145148354,6.0,80.0,0.0,1.247,0.23623591703066324,0.7637640829693367,0.0034005823039364937,0.0005872975842972994,68.29702839616422,16.0,37.899272927167786,1.271289647799175,1
8.0,4.0,1.0,9.0,342.0,11632.0,5.055877132748037,6.0,80.0,0.0,11.867377,0.7383077931600059,0.26169220683999406,0.5278229980903153,0.0021480383168404663,421.3568809595295,311.0,1.9034969642866766,1.2087450400789368,1
9.0,2.0,1.0,9.0,2235.0,534.0,263.1578947368421,6.0,21.0,0.0,0.228,0.40284904698173635,0.5971509530182637,0.024178074643424557,0.0027434622337122383,13.696730239182095,6.0,1.668734261189473,1.5145959144098626,1
16.0,5.0,2.0,1.0,98.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,1.0,3.0,756.0,268.0,91.01486120992124,6.0,1723.0,0.0,0.659233,0.5368424163373781,0.46315758366262194,0.006989871577717744,0.011114859167962086,24.234016463506403,13.0,2.5799563930638247,1.0,1
0.0,0.0,1.0,9.0,336.0,336.0,0.8692024576351809,6.0,123.0,0.0,69.028797,0.5190304960430385,0.4809695039569615,0.005914897714557035,0.008946010810695305,1.7903491474284525,1.0,1.8595668715294729,1.4833027908564598,0
18.0,4.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,2.0,1.0,9.0,70.0,102.0,1260.1865076031252,6.0,53.0,0.0,0.047612,0.6251537094522651,0.3748462905477349,0.018888053522732554,0.0042286300094432315,1.3688182354799232,1.0,1.449013834832615,1.5033534805124136,0
7.0,2.0,1.0,9.0,744.0,336.0,49.18032786885246,6.0,1723.0,0.0,1.22,0.5308548052203713,0.4691451947796287,0.000713502314129662,0.007633828638238747,7.36888044145003,4.0,1.0,2.0426532021786095,1
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,443.0,0.0,0.001,0.1299208672012455,0.8700791327987545,0.0008821510174031501,0.0035550291489331465,71.06993661962129,9.0,24.462167365006884,1.0754640370892732,1
12.0,2.0,0.0,2.0,1174.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,3880.0,0.0,0.001,0.24456863027905915,0.7554313697209408,0.002538766451693289,0.0013300005250874755,91.64439370363199,22.0,76.56438430169347,1.6417647987314334,1
2.0,4.0,1.0,9.0,52.0,52.0,60000.0,6.0,50856.0,0.0,0.001,0.9552699656967112,0.04473003430328881,0.05,0.009746812525699856,1.9759189852359005,2.0,1.1708122494246918,1.771978827558887,0
22.0,1.0,0.0,1.0,122.0,0.0,0.0,6.0,8020.0,0.0,37066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,2.0,1.0,9.0,5928.0,8010.0,123.20328542094457,6.0,22.0,0.0,0.487,0.788722620057067,0.21127737994293305,0.0002506318792160877,0.0012059161553167122,1.1581979442285169,1.0,2.055659196301042,1.399980250286406,0
14.0,4.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,1.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,36.0,1.0,1
16.0,1.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,1.0,2.0,3.0,3614.0,49342.0,1947.9254593857543,6.0,55663.0,0.0,0.030802,0.5917486727929285,0.40825132720707147,0.03435553229547587,0.022063743515770597,3.5425219387249562,2.0,2.2026586442162124,1.124624797312592,0
5.0,0.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,5.0,1.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,3.0,1.0,9.0,52.0,52.0,60000.0,6.0,38384.0,0.0,0.001,0.7893372345110087,0.21066276548899132,0.019007123666332667,0.00939526797658237,1.4656853960680507,1.0,1.7955451568406826,1.1971106080783178,0
6.0,2.0,1.0,3.0,2342.0,1096.0,70.4002252807209,6.0,25.0,0.0,0.85227,0.9892410891938065,0.010758910806193511,0.7809211963664224,0.0021925893803987693,358.3397491346997,354.0,4.8107541884219955,1.0,1
16.0,5.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,6.0,0.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.2,0.06,0.0,0.0,69.0,14.0,255.0,37.0,1
2.0,2.0,2.0,9.0,320.0,1824.0,1304.3478260869565,6.0,43200.0,0.0,0.046,0.9304081639909416,0.06959183600905838,0.008038748654057671,0.004312837326176405,1.474207380717494,1.0,2.0196915319274122,1.4588196189417684,0
9.0,1.0,1.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,4e-06,0.31950315790107736,0.6804968420989226,0.0009923968033724096,0.010186224972999152,6.823086663324544,2.0,2.414448146725368,1.4994570491671444,1
16.0,0.0,0.0,8.0,233.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,5.0,1.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,2.0,2.0,9.0,215.0,408.0,119.28429423459245,6.0,21.0,0.0,0.503,0.7589680803782143,0.24103191962178572,0.011950227334034422,0.005240738379589687,24.568714405286915,19.0,3.160997449901424,1.0,1
